"","Date","NDMI"
"705","8-Jul-97",-0.0558342982996932
"706","8-Jul-99",0.0669384708873384
"707","8-Jun-00",-0.0809804679392601
"708","8-Jun-01",-0.053863410397773
"709","8-Jun-05",-0.15349628629582
"710","8-Jun-95",-0.0494409493143668
"711","8-Jun-96",0.0155598972679865
"712","8-Jun-99",-0.0289620915333665
"713","8-May-04",-0.392467929461101
"714","8-May-06",-0.183476220278948
"715","8-May-07",-0.30618585065655
"716","8-May-93",-0.162830168835293
"717","8-May-98",-0.00884049191769429
"718","8-Sep-01",-0.0770682776758582
"719","8-Sep-08",-0.186501634961805
"720","8-Sep-10",-0.234739616105276
"721","9-Aug-01",-0.125608571950742
"722","9-Aug-05",-0.153487461751938
"723","9-Aug-06",-0.106874409102339
"724","9-Aug-10",-0.13779437691988
"725","9-Aug-97",-0.128007778025152
"726","9-Aug-99",0.109305150911853
"727","9-Jul-02",0.0602745552750107
"728","9-Jul-03",-0.194546682928078
"729","9-Jul-04",-0.167138382336525
"730","9-Jul-07",-0.146718653808041
"731","9-Jul-09",-0.159322558041094
"732","9-Jul-93",0.000942751292008646
"733","9-Jul-98",-0.00250061220129635
"734","9-Jun-02",0.0233186061381079
"735","9-Jun-04",-0.317390946928639
"736","9-Jun-06",-0.130677836061403
"737","9-Jun-07",0.00692955017629628
"738","9-Jun-08",-0.320780503972184
"739","9-Jun-93",-0.0293217201904655
"740","9-Jun-97",-0.0699634088884676
"741","9-May-00",-0.169269665031084
"742","9-May-03",-0.0735029117826952
"743","9-May-05",-0.292830506968079
"744","9-May-09",-0.162076319680598
"745","9-May-94",-0.137591702837229
"746","9-May-99",-0.198507667742278
"747","9-Sep-00",-0.110026231199605
"748","9-Sep-04",-0.0874654813641099
"749","9-Sep-07",-0.196568404947187
"750","9-Sep-09",0.027076183589205
"751","9-Sep-93",0.0403028727309217
"752","9-Sep-94",0.115957571586625
